epoch_utc,station,receiver_clock_offset_s,receiver_clock_offset_ns,sigma_s,sigma_ns
2025-04-10T06:45:12,ALGO,-4.354e-09,-4.353999999999999,,
2025-04-10T06:45:42,ALGO,-4.592e-09,-4.592,,
2025-04-10T06:46:12,ALGO,-4.008e-09,-4.008,,
2025-04-10T06:46:42,ALGO,-4.569e-09,-4.569,,
2025-04-10T06:47:12,ALGO,-4.481e-09,-4.481,,
2025-04-10T06:47:42,ALGO,-5.001e-09,-5.001,,
2025-04-10T06:48:12,ALGO,-4.766e-09,-4.766,,
2025-04-10T06:48:42,ALGO,-4.081e-09,-4.081,,
2025-04-10T06:49:12,ALGO,-5.25e-09,-5.25,,
2025-04-10T06:49:42,ALGO,-4.755e-09,-4.755,,
2025-04-10T06:50:12,ALGO,-4.497e-09,-4.497,,
2025-04-10T06:50:42,ALGO,-5.205e-09,-5.205,,
2025-04-10T06:51:12,ALGO,-3.902e-09,-3.902,,
2025-04-10T06:51:42,ALGO,-4.881e-09,-4.881,,
2025-04-10T06:52:12,ALGO,-4.572e-09,-4.572,,
2025-04-10T06:52:42,ALGO,-5.318e-09,-5.318,,
2025-04-10T06:53:12,ALGO,-4.803e-09,-4.803,,
2025-04-10T06:53:42,ALGO,-4.413e-09,-4.413,,
2025-04-10T06:54:12,ALGO,-4.309e-09,-4.309,,
2025-04-10T06:54:42,ALGO,-4.698e-09,-4.698,,
2025-04-10T06:55:12,ALGO,-4.479e-09,-4.479,,
2025-04-10T06:55:42,ALGO,-4.747e-09,-4.747,,
2025-04-10T06:56:12,ALGO,-4.714e-09,-4.714,,
2025-04-10T06:56:42,ALGO,-4.621e-09,-4.6209999999999996,,
2025-04-10T06:57:12,ALGO,-4.643e-09,-4.643,,
2025-04-10T06:57:42,ALGO,-4.735e-09,-4.735,,
2025-04-10T06:58:12,ALGO,-4.784e-09,-4.784,,
2025-04-10T06:58:42,ALGO,-5.353e-09,-5.353,,
2025-04-10T06:59:12,ALGO,-4.637e-09,-4.637,,
2025-04-10T06:59:42,ALGO,-5.31e-09,-5.3100000000000005,,
2025-04-10T07:00:12,ALGO,-5.038e-09,-5.038,,
2025-04-10T07:00:42,ALGO,-4.924e-09,-4.924,,
2025-04-10T07:01:12,ALGO,-5.338e-09,-5.338,,
2025-04-10T07:01:42,ALGO,-4.553e-09,-4.553,,
2025-04-10T07:02:12,ALGO,-4.814e-09,-4.814,,
2025-04-10T07:02:42,ALGO,-4.445e-09,-4.445,,
2025-04-10T07:03:12,ALGO,-4.637e-09,-4.637,,
2025-04-10T07:03:42,ALGO,-4.921e-09,-4.921,,
2025-04-10T07:04:12,ALGO,-4.357e-09,-4.356999999999999,,
2025-04-10T07:04:42,ALGO,-4.351e-09,-4.351,,
2025-04-10T07:05:12,ALGO,-4.848e-09,-4.848,,
2025-04-10T07:05:42,ALGO,-4.543e-09,-4.543,,
2025-04-10T07:06:12,ALGO,-4.654e-09,-4.654,,
2025-04-10T07:06:42,ALGO,-5.195e-09,-5.195,,
2025-04-10T07:07:12,ALGO,-4.52e-09,-4.5200000000000005,,
2025-04-10T07:07:42,ALGO,-4.963e-09,-4.963,,
2025-04-10T07:08:12,ALGO,-5.069e-09,-5.069,,
2025-04-10T07:08:42,ALGO,-4.633e-09,-4.633,,
2025-04-10T07:09:12,ALGO,-4.738e-09,-4.7379999999999995,,
2025-04-10T07:09:42,ALGO,-5.12e-09,-5.12,,
2025-04-10T07:10:12,ALGO,-5.018e-09,-5.018,,
2025-04-10T07:10:42,ALGO,-4.554e-09,-4.553999999999999,,
2025-04-10T07:11:12,ALGO,-4.918e-09,-4.918,,
2025-04-10T07:11:42,ALGO,-4.937e-09,-4.936999999999999,,
2025-04-10T07:12:12,ALGO,-4.092e-09,-4.0920000000000005,,
2025-04-10T07:12:42,ALGO,-4.132e-09,-4.132000000000001,,
2025-04-10T07:13:12,ALGO,-5.471e-09,-5.471,,
2025-04-10T07:13:42,ALGO,-5.224e-09,-5.224,,
2025-04-10T07:14:12,ALGO,-5.456e-09,-5.456,,
2025-04-10T07:14:42,ALGO,-4.785e-09,-4.785,,
2025-04-10T07:15:12,ALGO,-5.397e-09,-5.397,,
2025-04-10T07:15:42,ALGO,-6.073e-09,-6.073,,
2025-04-10T07:16:12,ALGO,-5.704e-09,-5.704,,
2025-04-10T07:16:42,ALGO,-5.159e-09,-5.159,,
2025-04-10T07:17:12,ALGO,-5.398e-09,-5.398,,
2025-04-10T07:17:42,ALGO,-6.376e-09,-6.376,,
2025-04-10T07:18:12,ALGO,-5.241e-09,-5.2410000000000005,,
2025-04-10T07:18:42,ALGO,-4.781e-09,-4.781,,
2025-04-10T07:19:12,ALGO,-6.283e-09,-6.2829999999999995,,
2025-04-10T07:19:42,ALGO,-4.761e-09,-4.761,,
2025-04-10T07:20:12,ALGO,-5.336e-09,-5.335999999999999,,
2025-04-10T07:20:42,ALGO,-4.763e-09,-4.763,,
2025-04-10T07:21:12,ALGO,-4.659e-09,-4.659,,
2025-04-10T07:21:42,ALGO,-5.219e-09,-5.219,,
2025-04-10T07:22:12,ALGO,-5.32e-09,-5.319999999999999,,
2025-04-10T07:22:42,ALGO,-5.286e-09,-5.2860000000000005,,
2025-04-10T07:23:12,ALGO,-4.961e-09,-4.960999999999999,,
2025-04-10T07:23:42,ALGO,-4.989e-09,-4.989,,
2025-04-10T07:24:12,ALGO,-5.284e-09,-5.284000000000001,,
2025-04-10T07:24:42,ALGO,-5.061e-09,-5.061,,
2025-04-10T07:25:12,ALGO,-4.66e-09,-4.66,,
2025-04-10T07:25:42,ALGO,-5.654e-09,-5.654,,
2025-04-10T07:26:12,ALGO,-5.069e-09,-5.069,,
2025-04-10T07:26:42,ALGO,-4.929e-09,-4.929,,
2025-04-10T07:27:12,ALGO,-4.67e-09,-4.67,,
2025-04-10T07:27:42,ALGO,-5.399e-09,-5.399,,
2025-04-10T07:28:12,ALGO,-5.165e-09,-5.165,,
2025-04-10T07:28:42,ALGO,-5.744e-09,-5.744,,
2025-04-10T07:29:12,ALGO,-5.562e-09,-5.561999999999999,,
2025-04-10T07:29:42,ALGO,-4.982e-09,-4.982,,
2025-04-10T07:30:12,ALGO,-5.499e-09,-5.4990000000000006,,
2025-04-10T07:30:42,ALGO,-5.431e-09,-5.431,,
2025-04-10T07:31:12,ALGO,-5.282e-09,-5.282,,
2025-04-10T07:31:42,ALGO,-5.004e-09,-5.004,,
2025-04-10T07:32:12,ALGO,-5.039e-09,-5.039,,
2025-04-10T07:32:42,ALGO,-5.368e-09,-5.367999999999999,,
2025-04-10T07:33:12,ALGO,-4.964e-09,-4.9639999999999995,,
2025-04-10T07:33:42,ALGO,-4.799e-09,-4.7989999999999995,,
2025-04-10T07:34:12,ALGO,-4.551e-09,-4.550999999999999,,
2025-04-10T07:34:42,ALGO,-4.536e-09,-4.5360000000000005,,
2025-04-10T07:35:12,ALGO,-5.198e-09,-5.1979999999999995,,
2025-04-10T07:35:42,ALGO,-4.561e-09,-4.561,,
2025-04-10T07:36:12,ALGO,-5.04e-09,-5.04,,
2025-04-10T07:36:42,ALGO,-4.846e-09,-4.846,,
2025-04-10T07:37:12,ALGO,-5.104e-09,-5.104,,
2025-04-10T07:37:42,ALGO,-4.527e-09,-4.527,,
2025-04-10T07:38:12,ALGO,-4.945e-09,-4.944999999999999,,
2025-04-10T07:38:42,ALGO,-4.683e-09,-4.683,,
2025-04-10T07:39:12,ALGO,-4.748e-09,-4.747999999999999,,
2025-04-10T07:39:42,ALGO,-4.538e-09,-4.538,,
2025-04-10T07:40:12,ALGO,-4.686e-09,-4.686,,
2025-04-10T07:40:42,ALGO,-4.885e-09,-4.885000000000001,,
2025-04-10T07:41:12,ALGO,-4.651e-09,-4.651,,
2025-04-10T07:41:42,ALGO,-4.608e-09,-4.608,,
2025-04-10T07:42:12,ALGO,-5.142e-09,-5.1419999999999995,,
2025-04-10T07:42:42,ALGO,-5.458e-09,-5.458,,
2025-04-10T07:43:12,ALGO,-5.005e-09,-5.005,,
2025-04-10T07:43:42,ALGO,-5.366e-09,-5.366,,
2025-04-10T07:44:12,ALGO,-4.832e-09,-4.832,,
2025-04-10T07:44:42,ALGO,-4.928e-09,-4.928,,
2025-04-10T07:45:12,ALGO,-5.517e-09,-5.5169999999999995,,
2025-04-10T07:45:42,ALGO,-4.589e-09,-4.5889999999999995,,
2025-04-10T07:46:12,ALGO,-5.012e-09,-5.012,,
2025-04-10T07:46:42,ALGO,-4.917e-09,-4.917000000000001,,
2025-04-10T07:47:12,ALGO,-4.689e-09,-4.689,,
2025-04-10T07:47:42,ALGO,-4.719e-09,-4.719,,
2025-04-10T07:48:12,ALGO,-4.722e-09,-4.722,,
2025-04-10T07:48:42,ALGO,-4.523e-09,-4.523000000000001,,
2025-04-10T07:49:12,ALGO,-5.423e-09,-5.423,,
2025-04-10T07:49:42,ALGO,-5.344e-09,-5.343999999999999,,
2025-04-10T07:50:12,ALGO,-5.453e-09,-5.453,,
2025-04-10T07:50:42,ALGO,-4.763e-09,-4.763,,
2025-04-10T07:51:12,ALGO,-4.968e-09,-4.968,,
2025-04-10T07:51:42,ALGO,-4.718e-09,-4.718,,
2025-04-10T07:52:12,ALGO,-4.528e-09,-4.5280000000000005,,
2025-04-10T07:52:42,ALGO,-4.796e-09,-4.796,,
2025-04-10T07:53:12,ALGO,-5.623e-09,-5.623,,
2025-04-10T07:53:42,ALGO,-5.198e-09,-5.1979999999999995,,
2025-04-10T07:54:12,ALGO,-4.466e-09,-4.466,,
2025-04-10T07:54:42,ALGO,-4.541e-09,-4.541,,
2025-04-10T07:55:12,ALGO,-4.82e-09,-4.82,,
2025-04-10T07:55:42,ALGO,-4.914e-09,-4.914000000000001,,
2025-04-10T07:56:12,ALGO,-5.09e-09,-5.09,,
2025-04-10T07:56:42,ALGO,-4.011e-09,-4.011,,
2025-04-10T07:57:12,ALGO,-4.87e-09,-4.87,,
2025-04-10T07:57:42,ALGO,-5e-09,-5.0,,
2025-04-10T07:58:12,ALGO,-5.197e-09,-5.197,,
2025-04-10T07:58:42,ALGO,-4.928e-09,-4.928,,
2025-04-10T07:59:12,ALGO,-5.344e-09,-5.343999999999999,,
2025-04-10T07:59:42,ALGO,-5.313e-09,-5.313,,
2025-04-10T08:00:12,ALGO,-4.936e-09,-4.936,,
2025-04-10T08:00:42,ALGO,-4.584e-09,-4.584,,
2025-04-10T08:01:12,ALGO,-4.759e-09,-4.7589999999999995,,
2025-04-10T08:01:42,ALGO,-4.608e-09,-4.608,,
2025-04-10T08:02:12,ALGO,-4.629e-09,-4.629,,
2025-04-10T08:02:42,ALGO,-4.115e-09,-4.115,,
2025-04-10T08:03:12,ALGO,-4.816e-09,-4.816,,
2025-04-10T08:03:42,ALGO,-4.642e-09,-4.642,,
2025-04-10T08:04:12,ALGO,-4.899e-09,-4.899,,
2025-04-10T08:04:42,ALGO,-4.793e-09,-4.793,,
2025-04-10T08:05:12,ALGO,-4.647e-09,-4.647,,
2025-04-10T08:05:42,ALGO,-4.982e-09,-4.982,,
2025-04-10T08:06:12,ALGO,-4.979e-09,-4.979,,
2025-04-10T08:06:42,ALGO,-4.668e-09,-4.668,,
2025-04-10T08:07:12,ALGO,-4.815e-09,-4.8149999999999995,,
2025-04-10T08:07:42,ALGO,-4.1e-09,-4.1000000000000005,,
2025-04-10T08:08:12,ALGO,-4.426e-09,-4.426,,
2025-04-10T08:08:42,ALGO,-4.534e-09,-4.534000000000001,,
2025-04-10T08:09:12,ALGO,-4.561e-09,-4.561,,
2025-04-10T08:09:42,ALGO,-5.312e-09,-5.312,,
2025-04-10T08:10:12,ALGO,-4.672e-09,-4.672000000000001,,
2025-04-10T08:10:42,ALGO,-4.854e-09,-4.854,,
2025-04-10T08:11:12,ALGO,-4.936e-09,-4.936,,
2025-04-10T08:11:42,ALGO,-4.763e-09,-4.763,,
2025-04-10T08:12:12,ALGO,-4.751e-09,-4.7509999999999994,,
2025-04-10T08:12:42,ALGO,-4.756e-09,-4.755999999999999,,
2025-04-10T08:13:12,ALGO,-5.127e-09,-5.127,,
2025-04-10T08:13:42,ALGO,-5.303e-09,-5.303000000000001,,
2025-04-10T08:14:12,ALGO,-4.959e-09,-4.959,,
2025-04-10T08:14:42,ALGO,-5.084e-09,-5.0840000000000005,,
2025-04-10T08:15:12,ALGO,-4.719e-09,-4.719,,
2025-04-10T08:15:42,ALGO,-5.258e-09,-5.258,,
2025-04-10T08:16:12,ALGO,-4.853e-09,-4.853,,
2025-04-10T08:16:42,ALGO,-4.546e-09,-4.545999999999999,,
2025-04-10T08:17:12,ALGO,-4.531e-09,-4.531000000000001,,
2025-04-10T08:17:42,ALGO,-5.064e-09,-5.064,,
2025-04-10T08:18:12,ALGO,-5.024e-09,-5.024,,
2025-04-10T08:18:42,ALGO,-5.309e-09,-5.309,,
2025-04-10T08:19:12,ALGO,-5.068e-09,-5.0680000000000005,,
2025-04-10T08:19:42,ALGO,-4.889e-09,-4.889,,
2025-04-10T08:20:12,ALGO,-5.02e-09,-5.02,,
2025-04-10T08:20:42,ALGO,-4.885e-09,-4.885000000000001,,
2025-04-10T08:21:12,ALGO,-5.269e-09,-5.269,,
2025-04-10T08:21:42,ALGO,-4.828e-09,-4.828,,
2025-04-10T08:22:12,ALGO,-4.832e-09,-4.832,,
2025-04-10T08:22:42,ALGO,-4.955e-09,-4.955,,
2025-04-10T08:23:12,ALGO,-4.639e-09,-4.639,,
2025-04-10T08:23:42,ALGO,-5.232e-09,-5.232,,
2025-04-10T08:24:12,ALGO,-5.017e-09,-5.017,,
2025-04-10T08:24:42,ALGO,-5.275e-09,-5.275,,
2025-04-10T08:25:12,ALGO,-5.008e-09,-5.008,,
2025-04-10T08:25:42,ALGO,-4.903e-09,-4.9030000000000005,,
2025-04-10T08:26:12,ALGO,-4.64e-09,-4.64,,
2025-04-10T08:26:42,ALGO,-5.159e-09,-5.159,,
2025-04-10T08:27:12,ALGO,-4.728e-09,-4.728000000000001,,
2025-04-10T08:27:42,ALGO,-4.981e-09,-4.981,,
2025-04-10T08:28:12,ALGO,-4.582e-09,-4.582,,
2025-04-10T08:28:42,ALGO,-5.262e-09,-5.2620000000000005,,
2025-04-10T08:29:12,ALGO,-4.702e-09,-4.702,,
2025-04-10T08:29:42,ALGO,-5e-09,-5.0,,
2025-04-10T08:30:12,ALGO,-5.738e-09,-5.7379999999999995,,
2025-04-10T08:30:42,ALGO,-4.478e-09,-4.478,,
2025-04-10T08:31:12,ALGO,-5.053e-09,-5.053,,
2025-04-10T08:31:42,ALGO,-4.941e-09,-4.941,,
2025-04-10T08:32:12,ALGO,-5.203e-09,-5.203,,
2025-04-10T08:32:42,ALGO,-4.737e-09,-4.737,,
2025-04-10T08:33:12,ALGO,-4.963e-09,-4.963,,
2025-04-10T08:33:42,ALGO,-4.739e-09,-4.739,,
2025-04-10T08:34:12,ALGO,-4.633e-09,-4.633,,
2025-04-10T08:34:42,ALGO,-5.161e-09,-5.161,,
2025-04-10T08:35:12,ALGO,-5.09e-09,-5.09,,
2025-04-10T08:35:42,ALGO,-4.712e-09,-4.712000000000001,,
2025-04-10T08:36:12,ALGO,-5.303e-09,-5.303000000000001,,
2025-04-10T08:36:42,ALGO,-5.004e-09,-5.004,,
2025-04-10T08:37:12,ALGO,-4.752e-09,-4.752,,
2025-04-10T08:37:42,ALGO,-4.904e-09,-4.904,,
2025-04-10T08:38:12,ALGO,-5.099e-09,-5.099,,
2025-04-10T08:38:42,ALGO,-4.951e-09,-4.951,,
2025-04-10T08:39:12,ALGO,-4.822e-09,-4.822,,
2025-04-10T08:39:42,ALGO,-4.597e-09,-4.5969999999999995,,
2025-04-10T08:40:12,ALGO,-4.53e-09,-4.53,,
2025-04-10T08:40:42,ALGO,-4.708e-09,-4.708,,
2025-04-10T08:41:12,ALGO,-4.801e-09,-4.801,,
2025-04-10T08:41:42,ALGO,-4.616e-09,-4.616,,
2025-04-10T08:42:12,ALGO,-4.26e-09,-4.26,,
2025-04-10T08:42:42,ALGO,-4.845e-09,-4.845,,
2025-04-10T08:43:12,ALGO,-4.564e-09,-4.564,,
2025-04-10T08:43:42,ALGO,-4.665e-09,-4.665,,
2025-04-10T08:44:12,ALGO,-4.528e-09,-4.5280000000000005,,
2025-04-10T08:44:42,ALGO,-4.845e-09,-4.845,,
2025-04-10T08:45:12,ALGO,-4.931e-09,-4.931,,
2025-04-10T08:45:42,ALGO,-4.332e-09,-4.332000000000001,,
2025-04-10T08:46:12,ALGO,-4.791e-09,-4.7909999999999995,,
2025-04-10T08:46:42,ALGO,-4.846e-09,-4.846,,
2025-04-10T08:47:12,ALGO,-4.907e-09,-4.907,,
2025-04-10T08:47:42,ALGO,-4.824e-09,-4.824,,
2025-04-10T08:48:12,ALGO,-4.322e-09,-4.322,,
2025-04-10T08:48:42,ALGO,-4.862e-09,-4.862,,
2025-04-10T08:49:12,ALGO,-5.017e-09,-5.017,,
2025-04-10T08:49:42,ALGO,-4.949e-09,-4.949,,
2025-04-10T08:50:12,ALGO,-4.444e-09,-4.444,,
2025-04-10T08:50:42,ALGO,-4.742e-09,-4.742,,
2025-04-10T08:51:12,ALGO,-4.623e-09,-4.623,,
2025-04-10T08:51:42,ALGO,-4.511e-09,-4.511,,
2025-04-10T08:52:12,ALGO,-4.3e-09,-4.3,,
2025-04-10T08:52:42,ALGO,-4.698e-09,-4.698,,
2025-04-10T08:53:12,ALGO,-4.469e-09,-4.469,,
2025-04-10T08:53:42,ALGO,-4.608e-09,-4.608,,
2025-04-10T08:54:12,ALGO,-4.524e-09,-4.524,,
2025-04-10T08:54:42,ALGO,-4.552e-09,-4.552,,
2025-04-10T08:55:12,ALGO,-4.826e-09,-4.826,,
2025-04-10T08:55:42,ALGO,-4.548e-09,-4.547999999999999,,
2025-04-10T08:56:12,ALGO,-4.984e-09,-4.984,,
2025-04-10T08:56:42,ALGO,-4.605e-09,-4.6049999999999995,,
2025-04-10T08:57:12,ALGO,-4.985e-09,-4.984999999999999,,
2025-04-10T08:57:42,ALGO,-5.03e-09,-5.03,,
2025-04-10T08:58:12,ALGO,-4.643e-09,-4.643,,
2025-04-10T08:58:42,ALGO,-4.65e-09,-4.65,,
2025-04-10T08:59:12,ALGO,-4.886e-09,-4.886,,
2025-04-10T08:59:42,ALGO,-4.292e-09,-4.292,,
2025-04-10T09:00:12,ALGO,-4.867e-09,-4.867,,
2025-04-10T09:00:42,ALGO,-4.72e-09,-4.720000000000001,,
2025-04-10T09:01:12,ALGO,-4.554e-09,-4.553999999999999,,
2025-04-10T09:01:42,ALGO,-4.533e-09,-4.533,,
2025-04-10T09:02:12,ALGO,-4.656e-09,-4.656,,
2025-04-10T09:02:42,ALGO,-4.745e-09,-4.744999999999999,,
2025-04-10T09:03:12,ALGO,-4.399e-09,-4.399,,
2025-04-10T09:03:42,ALGO,-4.86e-09,-4.86,,
2025-04-10T09:04:12,ALGO,-4.949e-09,-4.949,,
2025-04-10T09:04:42,ALGO,-4.404e-09,-4.404,,
2025-04-10T09:05:12,ALGO,-4.487e-09,-4.487,,
2025-04-10T09:05:42,ALGO,-4.925e-09,-4.925,,
2025-04-10T09:06:12,ALGO,-4.529e-09,-4.529000000000001,,
2025-04-10T09:06:42,ALGO,-4.953e-09,-4.952999999999999,,
2025-04-10T09:07:12,ALGO,-4.944e-09,-4.944,,
2025-04-10T09:07:42,ALGO,-5.199e-09,-5.199,,
2025-04-10T09:08:12,ALGO,-5.043e-09,-5.043,,
2025-04-10T09:08:42,ALGO,-4.963e-09,-4.963,,
2025-04-10T09:09:12,ALGO,-4.749e-09,-4.749,,
2025-04-10T09:09:42,ALGO,-4.985e-09,-4.984999999999999,,
2025-04-10T09:10:12,ALGO,-4.954e-09,-4.954,,
2025-04-10T09:10:42,ALGO,-4.626e-09,-4.626,,
2025-04-10T09:11:12,ALGO,-5.077e-09,-5.077,,
2025-04-10T09:11:42,ALGO,-5.352e-09,-5.351999999999999,,
2025-04-10T09:12:12,ALGO,-5.153e-09,-5.153,,
2025-04-10T09:12:42,ALGO,-5.112e-09,-5.112,,
2025-04-10T09:13:12,ALGO,-4.419e-09,-4.419,,
2025-04-10T09:13:42,ALGO,-4.93e-09,-4.93,,
2025-04-10T09:14:12,ALGO,-4.831e-09,-4.831,,
2025-04-10T09:14:42,ALGO,-4.383e-09,-4.383,,
2025-04-10T09:15:12,ALGO,-4.572e-09,-4.572,,
2025-04-10T09:15:42,ALGO,-4.903e-09,-4.9030000000000005,,
2025-04-10T09:16:12,ALGO,-4.991e-09,-4.991,,
2025-04-10T09:16:42,ALGO,-4.578e-09,-4.577999999999999,,
2025-04-10T09:17:12,ALGO,-5.015e-09,-5.015,,
2025-04-10T09:17:42,ALGO,-5.054e-09,-5.054,,
2025-04-10T09:18:12,ALGO,-5.59e-09,-5.59,,
2025-04-10T09:18:42,ALGO,-5.38e-09,-5.38,,
2025-04-10T09:19:12,ALGO,-5.456e-09,-5.456,,
2025-04-10T09:19:42,ALGO,-5.681e-09,-5.681,,
2025-04-10T09:20:12,ALGO,-5.303e-09,-5.303000000000001,,
2025-04-10T09:20:42,ALGO,-5.658e-09,-5.658,,
2025-04-10T09:21:12,ALGO,-5.371e-09,-5.3709999999999996,,
2025-04-10T09:21:42,ALGO,-5.345e-09,-5.345,,
2025-04-10T09:22:12,ALGO,-4.984e-09,-4.984,,
2025-04-10T09:22:42,ALGO,-4.975e-09,-4.975,,
2025-04-10T09:23:12,ALGO,-5.072e-09,-5.072,,
2025-04-10T09:23:42,ALGO,-5.283e-09,-5.283,,
2025-04-10T09:24:12,ALGO,-5.463e-09,-5.463,,
2025-04-10T09:24:42,ALGO,-5.445e-09,-5.445,,
2025-04-10T09:25:12,ALGO,-5.81e-09,-5.8100000000000005,,
2025-04-10T09:25:42,ALGO,-5.665e-09,-5.665,,
2025-04-10T09:26:12,ALGO,-5.622e-09,-5.622,,
2025-04-10T09:26:42,ALGO,-5.236e-09,-5.236,,
2025-04-10T09:27:12,ALGO,-5.282e-09,-5.282,,
2025-04-10T09:27:42,ALGO,-4.816e-09,-4.816,,
2025-04-10T09:28:12,ALGO,-5.052e-09,-5.0520000000000005,,
2025-04-10T09:28:42,ALGO,-5.8e-09,-5.8,,
2025-04-10T09:29:12,ALGO,-5.694e-09,-5.694000000000001,,
2025-04-10T09:29:42,ALGO,-5.796e-09,-5.796,,
2025-04-10T09:30:12,ALGO,-5.439e-09,-5.439,,
2025-04-10T09:30:42,ALGO,-5.046e-09,-5.046,,
2025-04-10T09:31:12,ALGO,-4.758e-09,-4.758,,
2025-04-10T09:31:42,ALGO,-5.413e-09,-5.413,,
2025-04-10T09:32:12,ALGO,-5.887e-09,-5.8870000000000005,,
2025-04-10T09:32:42,ALGO,-5.66e-09,-5.66,,
2025-04-10T09:33:12,ALGO,-5.435e-09,-5.4350000000000005,,
2025-04-10T09:33:42,ALGO,-5.559e-09,-5.559,,
2025-04-10T09:34:12,ALGO,-5.565e-09,-5.5649999999999995,,
2025-04-10T09:34:42,ALGO,-5.146e-09,-5.146,,
2025-04-10T09:35:12,ALGO,-5.27e-09,-5.2700000000000005,,
2025-04-10T09:35:42,ALGO,-5.348e-09,-5.348,,
2025-04-10T09:36:12,ALGO,-6.016e-09,-6.016,,
2025-04-10T09:36:42,ALGO,-5.8e-09,-5.8,,
2025-04-10T09:37:12,ALGO,-5.517e-09,-5.5169999999999995,,
2025-04-10T09:37:42,ALGO,-5.547e-09,-5.547,,
2025-04-10T09:38:12,ALGO,-5.612e-09,-5.612,,
2025-04-10T09:38:42,ALGO,-5.53e-09,-5.529999999999999,,
2025-04-10T09:39:12,ALGO,-5.381e-09,-5.381,,
2025-04-10T09:39:42,ALGO,-4.998e-09,-4.998,,
2025-04-10T09:40:12,ALGO,-5.238e-09,-5.238,,
2025-04-10T09:40:42,ALGO,-5.648e-09,-5.648000000000001,,
2025-04-10T09:41:12,ALGO,-5.679e-09,-5.679,,
2025-04-10T09:41:42,ALGO,-6.142e-09,-6.1419999999999995,,
2025-04-10T09:42:12,ALGO,-5.125e-09,-5.125,,
2025-04-10T09:42:42,ALGO,-5.427e-09,-5.4270000000000005,,
2025-04-10T09:43:12,ALGO,-5.786e-09,-5.786,,
2025-04-10T09:43:42,ALGO,-5.362e-09,-5.362,,
2025-04-10T09:44:12,ALGO,-5.688e-09,-5.688000000000001,,
2025-04-10T09:44:42,ALGO,-5.719e-09,-5.718999999999999,,
2025-04-10T09:45:12,ALGO,-6.081e-09,-6.081,,
2025-04-10T09:45:42,ALGO,-5.678e-09,-5.678,,
2025-04-10T09:46:12,ALGO,-6.157e-09,-6.157,,
2025-04-10T09:46:42,ALGO,-6.18e-09,-6.18,,
2025-04-10T09:47:12,ALGO,-5.424e-09,-5.424,,
2025-04-10T09:47:42,ALGO,-5.789e-09,-5.789,,
2025-04-10T09:48:12,ALGO,-6.026e-09,-6.026,,
2025-04-10T09:48:42,ALGO,-6.204e-09,-6.204,,
2025-04-10T09:49:12,ALGO,-5.522e-09,-5.521999999999999,,
2025-04-10T09:49:42,ALGO,-5.777e-09,-5.777,,
2025-04-10T09:50:12,ALGO,-6.32e-09,-6.319999999999999,,
2025-04-10T09:50:42,ALGO,-5.58e-09,-5.58,,
2025-04-10T09:51:12,ALGO,-5.974e-09,-5.974,,
2025-04-10T09:51:42,ALGO,-6.089e-09,-6.0889999999999995,,
2025-04-10T09:52:12,ALGO,-5.7e-09,-5.7,,
2025-04-10T09:52:42,ALGO,-5.349e-09,-5.348999999999999,,
2025-04-10T09:53:12,ALGO,-6.243e-09,-6.243,,
2025-04-10T09:53:42,ALGO,-6.102e-09,-6.101999999999999,,
2025-04-10T09:54:12,ALGO,-4.938e-09,-4.938,,
2025-04-10T09:54:42,ALGO,-6.224e-09,-6.224,,
2025-04-10T09:55:12,ALGO,-5.676e-09,-5.676,,
2025-04-10T09:55:42,ALGO,-5.742e-09,-5.742,,
2025-04-10T09:56:12,ALGO,-6.443e-09,-6.4430000000000005,,
2025-04-10T09:56:42,ALGO,-5.634e-09,-5.634,,
2025-04-10T09:57:12,ALGO,-6.122e-09,-6.122,,
2025-04-10T09:57:42,ALGO,-6.018e-09,-6.018,,
2025-04-10T09:58:12,ALGO,-5.852e-09,-5.852,,
2025-04-10T09:58:42,ALGO,-6.083e-09,-6.083,,
2025-04-10T09:59:12,ALGO,-5.971e-09,-5.971,,
2025-04-10T09:59:42,ALGO,-5.962e-09,-5.962,,
2025-04-10T10:00:12,ALGO,-5.679e-09,-5.679,,
2025-04-10T10:00:42,ALGO,-5.309e-09,-5.309,,
2025-04-10T10:01:12,ALGO,-6.065e-09,-6.065,,
2025-04-10T10:01:42,ALGO,-4.937e-09,-4.936999999999999,,
2025-04-10T10:02:12,ALGO,-6.419e-09,-6.4190000000000005,,
2025-04-10T10:02:42,ALGO,-5.531e-09,-5.531,,
2025-04-10T10:03:12,ALGO,-6.472e-09,-6.472,,
2025-04-10T10:03:42,ALGO,-6.622e-09,-6.622,,
2025-04-10T10:04:12,ALGO,-6.016e-09,-6.016,,
2025-04-10T10:04:42,ALGO,-5.663e-09,-5.663,,
2025-04-10T10:05:12,ALGO,-6.238e-09,-6.238,,
2025-04-10T10:05:42,ALGO,-6.197e-09,-6.197,,
2025-04-10T10:06:12,ALGO,-5.918e-09,-5.917999999999999,,
2025-04-10T10:06:42,ALGO,-5.907e-09,-5.907,,
2025-04-10T10:07:12,ALGO,-5.874e-09,-5.8740000000000006,,
2025-04-10T10:07:42,ALGO,-5.575e-09,-5.575,,
2025-04-10T10:08:12,ALGO,-6.331e-09,-6.3309999999999995,,
2025-04-10T10:08:42,ALGO,-5.423e-09,-5.423,,
2025-04-10T10:09:12,ALGO,-6.598e-09,-6.598,,
